C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_24_548.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_24_548.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_24_548.jpg, 0, 0, 0, 7.867267E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_24_649.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_24_649.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_24_649.jpg, 0, 0, 0, 7.937857E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_24_752.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_24_752.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_24_752.jpg, 0, 0, 0, 7.987103E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_24_858.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_24_858.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_24_858.jpg, 0, 0, 0, 7.845752E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_24_959.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_24_959.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_24_959.jpg, 0, 0, 0, 7.82405E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_061.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_061.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_061.jpg, 0, 0, 0, 7.928644E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_166.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_166.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_166.jpg, 0, 0, 0, 8.025763E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_269.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_269.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_269.jpg, 0, 0, 0, 7.874802E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_372.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_372.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_372.jpg, 0, 0, 0, 7.798152E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_473.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_473.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_473.jpg, 0, 0, 0, 7.797567E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_575.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_575.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_575.jpg, 0, 0, 0, 7.83237E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_675.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_675.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_675.jpg, 0, 0, 0, 7.839885E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_780.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_780.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_780.jpg, 0, 0, 0, 7.816235E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_885.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_885.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_885.jpg, 0, 0, 0, 7.818065E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_25_987.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_25_987.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_25_987.jpg, 0, 0, 0, 7.939379E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_087.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_087.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_087.jpg, 0, 0, 0, 7.855935E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_192.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_192.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_192.jpg, 0, 0, 0, 7.869761E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_292.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_292.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_292.jpg, 0, 0, 0, 7.99911E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_398.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_398.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_398.jpg, 0, 0, 0, 7.968549E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_501.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_501.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_501.jpg, 0, 0, 0, 7.941063E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_604.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_604.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_604.jpg, 0, 0, 0, 7.833818E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_708.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_708.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_708.jpg, 0, 0, 0, 8.170406E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_815.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_815.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_815.jpg, 0, 0, 0, 7.994712E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_26_919.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_26_919.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_26_919.jpg, 0, 0, 0, 7.784615E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_023.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_023.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_023.jpg, 0, 0, 0, 7.854644E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_126.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_126.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_126.jpg, 0, 0, 0, 7.908695E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_231.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_231.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_231.jpg, 0, 0, 0, 8.247279E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_335.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_335.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_335.jpg, 0, 0, 0, 7.902525E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_435.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_435.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_435.jpg, 0, 0, 0, 7.839163E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_538.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_538.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_538.jpg, 0, 0, 0, 7.841746E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_642.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_642.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_642.jpg, 0, 0, 0, 7.891489E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_745.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_745.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_745.jpg, 0, 0, 0, 7.869781E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_848.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_848.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_848.jpg, 0, 0, 0, 7.791785E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_27_951.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_27_951.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_27_951.jpg, 0, 0, 0, 7.874311E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_28_056.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_28_056.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_28_056.jpg, 0, 0, 0, 7.87692E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_28_157.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_28_157.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_28_157.jpg, 0, 0, 0, 7.784897E-05
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_28_257.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_28_257.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_28_257.jpg, 0, 0.2811858, 0, 0.1979401
C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\center_2021_05_30_12_22_28_358.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\left_2021_05_30_12_22_28_358.jpg, C:\Users\Sudhanva Hebbar\Downloads\sim-data\IMG\right_2021_05_30_12_22_28_358.jpg, 0, 0.5820411, 0, 0.7362506
